IDOcorrencia,IDLocal
2770289969,1038
2766206523,1517
2725759049,771
2749520401,215
2751500860,1718
2733620308,1540
2742890102,462
2751500860,1386
2742890102,661
2742890102,379
2751500860,1162
2733620308,1773
2742890102,420
2742890102,850
2733620308,2623
2751500860,23
2733620308,957
2743274002,2700
2741629222,353
2741629222,1669
2741629222,294
2743274002,1153
2741629222,1762
2741629222,551
2744959120,585
2739244213,1351
2749011341,917
15774249568,1171
2837352234,2788
2847444641,1503
2856057010,564
2837360740,2300
2867136413,1240
2848115883,2090
2843175810,2448
2843175810,2170
2843175810,2767
2913389746,987
2866561148,2100
2859434508,3349
2857428361,1440
2857428361,1701
2871962514,2129
2857304743,1864
2874353270,2998
2875559762,361
2867148377,2271
2871455354,2971
2867148377,2663
2875693129,1620
2874243230,1374
2874711867,2281
2875693129,1124
2874220439,2930
2874711867,2455
2874711867,2490
2878686240,2723
2874220439,2300
2875693129,2300
2875693129,1240
2874243230,957
2872225718,718
2872225718,162
2872225718,1315
2877046155,2210
2872225718,2486
2872225718,1210
2872225718,3237
2872225718,629
2872225718,424
2872225718,787
2943942468,1714
2906370605,1980
2886505846,1372
2885387822,1716
2887149383,1632
2887149383,1655
2885387822,153
2887149383,1941
2887149383,1841
2913924201,882
2888898313,942
2902368176,1849
2888898313,1089
2902369165,1585
2913218592,1941
2901963808,850
2913218592,2304
2903124530,1876
3005798483,2642
2903124530,1887
2903124530,2723
2901963579,3065
2923530003,1518
2901963579,3459
2926920101,2206
2939701159,2360
2939701159,2195
2923641716,2073
2929495609,113
2969303164,1203
2926928767,1170
2948144986,2048
2927599202,1905
2987811091,3488
2987811091,1538
2987811091,2999
2931573365,105
2930025481,3440
2939619753,780
2931573365,543
2930025481,1783
2936738915,2176
2945682468,2235
2945682468,2412
2943882005,1581
2947493199,3491
2945563035,3491
3162869514,1400
2948912416,2394
2948497929,1669
2952525432,3213
2948497929,1299
2948912416,2436
2952971550,1239
2948497929,1779
2952971550,450
2906254459,1144
3031956286,1941
3102782492,3234
3055838982,941
3031956286,1670
3031225887,2109
3077041768,1873
3054829402,3435
3041516605,719
3049737265,573
3049112691,3782
3049737265,2370
3043433823,1331
3040177270,2858
3067101799,2490
3067902362,3230
3053452956,1169
3083347585,813
3053400963,3578
3083347456,997
3049100430,1639
3083347585,1261
3067902362,2264
3067902362,2149
3059663640,2757
3059375386,2944
3095064907,1620
3083347748,1400
2977107800,661
3083347748,1576
3083347621,2042
3059375386,2799
3077935750,1648
3077935750,1765
3067038549,3049
3074566523,932
3064334944,2300
3072377005,3191
3095050378,1980
3083453001,401
3075779205,1591
3124274825,441
3079649160,51
3079649160,901
3091136556,2324
3097768303,2500
3079649160,1764
3079649160,945
3101656429,2434
3091136556,2448
3082742332,2955
3091136556,3248
3079649160,385
3079649160,1883
3079649160,2272
3122979858,1219
3079649160,3691
3081072945,569
3079649160,381
3083842223,1607
3086040202,3234
3087960151,1522
3087051649,587
3087960151,2603
3087960151,2858
3087960151,2455
3087960151,2490
3095835060,123
17184472947,1536
3096442501,3646
17184472947,410
3090152482,2634
3091556240,1944
3091556240,2835
3105153336,3683
3105661577,550
3097907536,3579
3267837187,2090
3097907536,1189
3097907536,1026
3102815855,27
3115341850,2500
3103349847,2198
3143544753,682
3106708634,2981
3158880591,3740
3208393649,1847
3158880591,3733
3139414302,2584
3119194780,2596
3124792640,381
3123360529,1001
3095064707,1060
3159960921,2366
3147141547,3321
3139348843,906
3139535018,3833
3139348843,1536
3139348843,888
3172837205,3628
3400535648,3790
3420519965,1655
3400537253,2544
3530457700,1089
3530457700,1075
3400537253,1700
3530457700,1145
3421150268,3349
3421150268,1202
3435617410,3406
3421150268,2883
3435617280,3607
3423988242,2440
3421150268,873
3635166521,1618
3437299629,1618
3435621003,850
3459259031,280
3428177300,1124
3435621141,1075
3635166521,2300
3437299629,2300
3435617917,2300
3459259031,2300
3431873543,3934
3502223007,1124
3488417808,4055
3500349472,1179
3453193481,4608
3493136763,2738
3480414888,2250
3493136763,3805
3501744960,2753
3493136763,2753
3530458936,36
3501744960,2264
3493136763,2504
3480082862,3202
3493136763,2769
3695573131,2896
3501744960,2208
3529546862,3783
3539153289,519
3522291041,2393
4072594504,2456
22480375898,1060
22480375898,3283
4045109830,2090
3530461347,883
3539137553,3080
3571666234,3792
4049831339,828
3539140705,2123
3571657633,512
3840538241,2186
4165909316,401
4165909316,941
3604900137,157
4056095911,1197
3635159299,3792
3817473132,3590
16133905188,906
16133905188,126
3791671665,4193
3731458160,3553
3677484154,1250
3766147242,3921
3766147242,3939
3761342133,2999
3913624674,3856
3737813251,3256
22490727457,1616
22480375380,1120
3932162910,2632
3987557243,1994
4051135909,78
3770240261,2757
3842538064,3578
3744693645,3807
3809691728,901
3790197095,2719
18711288928,6793
18711288928,2968
15849436967,92
3744693645,2229
3744693645,3921
3744693645,3920
4155066966,1120
3790197095,2624
3878382873,2605
3744693645,3939
3897634368,519
3826009864,2366
3841953709,4314
3821371261,2447
3896818814,1165
4138314654,4064
3823106126,3592
3883993999,4292
3870759684,3807
16793955360,1154
15904800148,3553
16113037193,3807
15991560322,2912
15938929666,105
16174574521,3698
15886259383,3698
16749549708,172
15990204569,752
15940160794,1628
15904800148,3646
15956583943,1703
15956583943,3934
16081915824,1527
16690887301,690
16075164705,1196
16096169126,3583
16046588041,644
16136781146,3963
16167844924,1001
16019165555,353
16046365071,132
16046365071,2688
16046659001,134
16092108941,102
16017815359,4640
16046365071,385
16922408620,2514
16112560713,2893
16204926745,1154
16173644080,4120
16284398883,4616
16198662751,3071
16510340618,2273
16200541770,1912
16195646293,2746
16170829094,2214
16293112743,3361
16195192619,3730
16239648436,1468
16234485286,1762
16723611721,3640
16263188867,3640
16199609362,2890
16275668086,1169
16228708900,1893
16202551109,1325
16205918605,3491
16446014831,471
16228712625,3578
16349228292,1807
16417522334,1359
16675173124,4010
16352781071,2857
16456429136,4002
16409801126,2951
16734924855,3488
16734924855,2999
16734924855,3191
16403291963,2162
16719949604,2908
16762489351,3862
16609359287,3875
16765309991,3604
16507941216,4493
16729245296,237
16729245296,685
16729245296,1779
16762487677,1620
16751086002,1607
16744530195,3463
16674443298,3119
16831124061,1474
16768839533,1474
16986375350,3996
16986375350,3264
16986375350,2122
16986375350,1065
16986375350,2889
16986375350,1145
16961123901,725
16986375350,724
16986375350,381
17024821839,4497
16797512107,1043
16862751503,2544
16795654440,725
16862751503,3652
16792415572,3197
21470229295,675
16980676007,1311
16796172689,358
16810088766,2624
16835651740,2388
16834890813,991
17623316137,560
17623316137,541
17623316137,1618
16861448540,3395
16879594906,2456
18082812757,2434
18716571948,3448
18077172006,2414
18119863848,2891
18122007594,3489
19806017792,2488
19806017792,2102
18126264084,1773
19806017792,1999
19806017792,734
18609361034,1391
18609361034,5096
18609361034,2693
18225308775,3065
18128309530,2632
18291279444,4331
18850807340,4169
18461655073,1065
18282167906,2123
18078095641,1233
18081977758,3559
18725930380,3993
2285654366,1555
18312394674,2014
19182381979,2209
18549028124,2209
18816302096,3790
18483265196,2566
18643487858,531
21515279234,1026
21515279234,1950
18349210752,4679
19398346913,4679
18492393017,4848
18849616673,2889
18499541118,2280
18352780945,4839
18474976004,3954
18474976004,1537
18674697864,2280
18869297727,1426
18657207569,1093
21370952776,2607
21370952776,1950
21370952776,2744
18642556978,4848
18662258022,5001
18662839986,4005
18981444243,805
18816599112,2489
18729319014,4781
19049911430,975
18855791019,5125
18807358796,2916
18807358796,3913
18783175074,4568
18798687559,4677
18778706776,2504
19088812693,3170
18813815661,3763
18775817526,1652
19081542519,2236
18849624864,1601
18860127037,5149
19421794474,1905
18849624864,1637
18849624864,1670
19064287014,1620
18866335805,1620
18859364732,1620
18900693301,3230
19177865628,37
19064289717,4337
19064287014,4337
19177865628,1435
18866477138,2284
19177865628,1764
19062175046,4427
18866477138,2243
19177865628,419
19064289717,511
18859364732,511
19064289717,1592
19064287014,1592
18866477138,2242
18867715606,3939
19312476043,1717
19112758903,4583
19049911129,1741
19047459866,654
19049911129,771
20544126473,2270
20544126473,3971
19203253153,1729
19007182357,2788
19383485580,2788
21841751040,1342
21841751040,724
19082424502,968
19079649349,2858
20215096906,4466
20215096906,4473
20044073807,3364
20215096906,3814
23932185344,2544
20082954919,88
20271810981,876
23932185344,4229
20082954919,419
23932185344,4211
20127723271,1250
20402134327,1559
20288549279,2061
20146967399,4602
20083300906,932
20079493990,4390
20274569007,3469
20070101579,4365
20612887992,1256
20070101579,4357
20860559692,942
20717183275,4847
20860559692,2982
20325611641,5378
20318534927,3466
20380029014,828
20396740015,36
20420381506,2657
20381537448,1943
20562593671,2075
20667147551,1893
20667147551,1716
20396585137,841
20721772442,1855
20667147551,4595
20411958121,5246
20505248432,3578
20717793939,3195
20380455025,1274
20505041676,4998
20505041676,4435
20505041676,3359
20505041676,3916
20459738434,5048
20501170760,3408
20385399730,5188
20633785455,1849
20633785455,960
20633785455,560
20633785455,4251
20633785455,611
20633785455,1213
21407979046,2497
20583104079,5348
20946625593,4582
20937565002,4949
20937565002,4955
20725161388,4121
21151195221,2486
20655496452,2387
21151195221,3237
20712006214,52
20711213853,723
20723161444,1926
20848058518,4375
20723161444,2491
20723624557,2982
20721322303,112
20712495169,4936
20727168577,5048
20721642647,1459
21297057801,4670
20728531281,2038
20799027310,4836
20785013267,4001
20799526239,3954
20804430356,118
21647897765,960
20940236450,5184
20940236450,4262
20808438929,4015
21165903707,4090
21151561585,5302
21151561585,3983
20962681350,3725
21081852600,4262
21151561585,2436
21031633437,1628
21521776978,4472
20967293208,1587
20962681350,3491
20940230208,828
20940230208,5075
20940916268,1987
21080522101,2600
21516580897,2600
21297023242,5516
21173730306,419
27184904790,1143
21140118673,3529
21666650744,5272
21728695091,2876
21854173267,2172
21795304623,2172
21624021902,4102
22281528707,1896
21600684128,3695
21790185107,5305
22191623794,4337
21811520772,2039
21960008812,1312
21811520772,1007
21811520772,337
22248203800,3920
22248203800,3939
21858656562,2394
21828001552,3724
21828001552,4809
21828001552,1918
21850599316,101
21794981755,5391
22084285610,2102
22084285610,5137
21849762605,968
21884964870,1261
21794981755,1531
22061069150,3924
21794981755,1867
21885025545,1705
21905627550,725
22216193040,2639
21859943792,3649
21846558011,3649
21971288072,1522
21971288072,2455
22260260505,4616
22053961634,1910
21972131602,1893
22053961634,1233
21858682462,2924
22053961634,3192
22438806547,2338
22226584658,567
22226584658,4449
22226584658,5752
21893082394,4982
22073045808,3986
21845132305,4839
21941318298,2890
22226584658,5075
22021419806,736
22130175013,3213
22083684420,5044
22133391179,5044
22020488356,2514
22136357484,4616
22260095665,5797
22135503715,3822
22066754682,3870
22112594434,4255
22149884945,1896
22318566260,3779
22149874307,361
22132636318,5044
22149884945,2429
22078843309,752
22195507092,4822
22123640414,2905
22260911786,1331
22079214673,5427
22271968803,1896
22133420313,1055
22076246550,5449
22145953369,4781
22380401711,4739
22259855197,4235
22153271117,4473
22475627857,1950
22156247468,3197
22219925363,3553
22402686976,1959
22276251823,5659
22268733053,5659
22281376127,5659
22276251823,580
22281376127,2610
22268733053,2610
22474236817,1768
22276251823,3851
22268733053,3851
22281376127,95
22276251823,95
22268733053,599
22247278598,5226
22329156621,3652
22227398959,2413
22320122975,628
22326672754,1896
22326672754,1323
22198502419,2238
23698578224,3888
23287063721,4301
23932184148,727
23391648026,6596
23717312888,811
23566598069,3011
23566598069,3727
23228285705,3743
23210270996,3974
23412500403,3557
23348366895,1312
23253181855,3849
23233260138,5342
23245652227,1987
31050006936,4238
31050006936,945
31050006936,4233
23424587558,3832
23438364214,1896
23290263142,1837
23331091758,5516
23482705748,5818
23404020554,4432
23422887011,103
23463483174,1345
23420758308,3741
23591879335,3455
23562331546,827
23463485710,1705
23756711815,1353
23581394997,75
23546294424,551
23581394997,4815
23698916020,5949
23756714614,5989
23984947583,3252
23546915594,6101
23606149284,3618
23601376525,4592
23583599403,1477
23851805026,2789
24677449317,5082
23583599403,1143
23712217152,1991
23716536965,5792
36292105535,2760
23732819763,6280
23716536965,2414
23716999445,1359
23816894515,20
23925616920,4719
23761295109,3310
23816894515,906
23816894515,1729
24033079713,4251
23816894515,420
24033079713,3053
24087164993,2086
24033079713,1124
23816894515,5143
24033079713,3691
23840472833,4722
23786253720,3996
23841156215,1001
24515544387,2310
23841156215,1078
24515544387,1153
27177482535,1093
24515544387,514
24433818624,2304
24515544387,1721
27187510145,4592
27177482535,78
24174085719,1065
23828495986,1882
24174085719,886
24174085719,358
25981330833,1705
24112404592,4150
23935116562,2982
23857451069,6101
24099852591,3270
23947290208,5758
23941465492,5125
24771817731,1093
23957984055,4251
24029852477,6257
24095220114,3011
24515557713,534
24844804234,1620
24088702891,2027
24085783725,2188
24525475589,1088
24611209349,2789
24094290267,5111
24094290267,5275
24834428799,1892
24029536390,1197
24853588086,6302
24853588086,1079
25225167256,2987
25257139723,1779
25145860401,6059
25277845339,1540
25225166113,1896
25264387661,1635
25124148648,3761
25145856395,6385
25155824523,5669
25145856395,3778
25238686208,4985
25344482434,98
25216214660,98
25344482434,6221
25216214660,6221
25216214660,12
25209897507,6520
25344482434,358
25343559953,2331
27187510144,2492
25779631914,5659
27184750159,37
25438506506,2719
25212784528,3868
25176422933,3868
25345304198,6330
25438506506,2087
25185740345,5279
25333578019,1203
25251387253,3448
25319988567,4010
25263451740,5533
25344478801,2090
25337419614,1717
25277349180,5945
25284894495,5945
25263887287,2706
25279385647,6188
25320475397,2491
25237767179,2728
25320457300,4600
25310994272,5951
25328934447,5871
25302039938,4956
26610878307,551
25486136945,2872
25350837303,6462
25462096190,5727
25377333037,6557
25456706180,4588
25571535634,1768
27197530138,1920
25373235853,3899
25409824035,280
26018765950,2738
25691981167,6589
26018765950,2805
25518125699,5880
25508660915,5880
25456060207,3382
25461410706,2723
25457154400,5393
25486313264,5972
25474786408,4102
25474631274,4722
25486305166,5937
25484505463,4912
25959911757,4497
25588008302,5332
25574274125,3702
25574274125,1331
25574274125,836
25733446988,811
25572540757,5342
25695250346,5332
25840997438,5876
25741197691,2742
26182189895,3349
26182164833,3071
25564143941,6290
25574272520,1539
25840998804,1999
25574272520,3053
25740457055,5288
25574272520,3691
25564144193,3553
25596442177,3807
25750343476,3324
27177793183,1251
27177793183,1395
25761361484,968
27177793183,1508
25572787744,3491
25761361484,6155
25598294171,2875
25691182714,5391
25680146560,4297
25708810915,4297
25600153189,6204
25694576564,6397
26315381046,4786
27176646437,4469
26283917666,1171
26487875080,2461
27176646437,5876
26317758771,1760
26283746934,5439
27186889608,6261
27186889608,2491
26286849283,6691
26282991111,536
26291063658,3947
26315395370,6490
26315395370,5081
26315395370,6340
26315395370,5082
27319199077,4493
26485282648,4799
26442722643,6103
27173750631,4177
27270731109,4936
26548726943,4685
26493927213,3856
26550734409,6797
27187818365,5743
26586088984,4001
26946166059,6515
26670980435,4815
27181096218,3694
26540166989,5864
26662166343,5197
26666054002,6615
26920777475,653
26669820469,2263
26920777475,4275
27368148542,1065
26679027524,4394
26669820469,6336
26669820469,2344
26669820469,2858
26669820469,2663
26661814700,2890
26676282231,2890
26909264937,3934
27190434213,5678
26670994770,5263
27188277328,3388
26678112050,4685
27504524933,3734
26851182849,6517
26672243302,671
26680778761,492
26672243302,2681
26672243302,446
26777558851,3559
26739877646,2006
26678244217,5864
26672243302,2182
27079531148,96
26933327168,4375
27086755089,836
